venue_name,street,city,region,postal_code,website,instagram,facebook,google_maps,search_query,robots_url,scrape_allowed,notes
Taco Bell,3117 Freedom Drive,Charlotte,NC,28208,https://locations.tacobell.com/nc/charlotte/3117-freedom-drive.html,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell%203117%20Freedom%20Drive%20Charlotte%20NC,"Taco Bell 3117 Freedom Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tacobell.com/robots.txt,true,
Taco Bell,3923 Corning Place,Charlotte,NC,28216,https://locations.tacobell.com/nc/charlotte/3923-corning-place.html,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell%203923%20Corning%20Place%20Charlotte%20NC,"Taco Bell 3923 Corning Place Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tacobell.com/robots.txt,true,
Taco Bell,8425 Davis Lake Parkway,Charlotte,NC,28269,https://locations.tacobell.com/nc/charlotte/8425-davis-lake-pkwy-.html,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell%208425%20Davis%20Lake%20Parkway%20Charlotte%20NC,"Taco Bell 8425 Davis Lake Parkway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tacobell.com/robots.txt,true,
Taco Bell,5110 Sunset Road,Charlotte,NC,28269,https://locations.tacobell.com/nc/charlotte/5110-sunset-rd.html,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell%205110%20Sunset%20Road%20Charlotte%20NC,"Taco Bell 5110 Sunset Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tacobell.com/robots.txt,true,
Taco Bell,,Charlotte,NC,,https://locations.tacobell.com/nc/charlotte/6424-albemarle-rd.html,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell%20%20Charlotte%20NC,"Taco Bell  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tacobell.com/robots.txt,true,
Taco Bell,2834 Boyer Street,Charlotte,NC,28208,https://locations.tacobell.com/nc/charlotte/2834-boyer-street.html,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell%202834%20Boyer%20Street%20Charlotte%20NC,"Taco Bell 2834 Boyer Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tacobell.com/robots.txt,true,
Taco Boy,3700 South Boulevard,Charlotte,NC,28217,https://www.tacoboy.net,,,https://www.google.com/maps/search/?api=1&query=Taco%20Boy%203700%20South%20Boulevard%20Charlotte%20NC,"Taco Boy 3700 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.tacoboy.net/robots.txt,false,
Taco Mac,517 University Center Boulevard,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Taco%20Mac%20517%20University%20Center%20Boulevard%20Charlotte%20NC,"Taco Mac 517 University Center Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Taco Mama,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Taco%20Mama%20%20Charlotte%20NC,"Taco Mama  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tacos & Mas,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tacos%20%26%20Mas%20%20Charlotte%20NC,"Tacos & Mas  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tacos 4 Life,,Charlotte,NC,,https://www.tacos4life.com/,,,https://www.google.com/maps/search/?api=1&query=Tacos%204%20Life%20%20Charlotte%20NC,"Tacos 4 Life  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.tacos4life.com/robots.txt,true,
Tacos 4 Life,4923 Trojan Drive,Charlotte,NC,28278,,,,https://www.google.com/maps/search/?api=1&query=Tacos%204%20Life%204923%20Trojan%20Drive%20Charlotte%20NC,"Tacos 4 Life 4923 Trojan Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tacos El Nevado,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tacos%20El%20Nevado%20%20Charlotte%20NC,"Tacos El Nevado  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tacos Y Mas,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tacos%20Y%20Mas%20%20Charlotte%20NC,"Tacos Y Mas  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Taipei Express,731 Providence Road,Charlotte,NC,28207,,,,https://www.google.com/maps/search/?api=1&query=Taipei%20Express%20731%20Providence%20Road%20Charlotte%20NC,"Taipei Express 731 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tandur Indian Kitchen,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tandur%20Indian%20Kitchen%20%20Charlotte%20NC,"Tandur Indian Kitchen  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Taqueria Express,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Taqueria%20Express%20%20Charlotte%20NC,"Taqueria Express  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Taqueria Medina,2120 Kilborne Drive,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Taqueria%20Medina%202120%20Kilborne%20Drive%20Charlotte%20NC,"Taqueria Medina 2120 Kilborne Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Taste Cafe and Lounge,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Taste%20Cafe%20and%20Lounge%20%20Charlotte%20NC,"Taste Cafe and Lounge  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tavern on the Park,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tavern%20on%20the%20Park%20%20Charlotte%20NC,"Tavern on the Park  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tavern On The Tracks,1411 South Tryon Street,Charlotte,NC,28203,https://tavernonthetracks.com/,,,https://www.google.com/maps/search/?api=1&query=Tavern%20On%20The%20Tracks%201411%20South%20Tryon%20Street%20Charlotte%20NC,"Tavern On The Tracks 1411 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://tavernonthetracks.com/robots.txt,,
Taziki's Mediterranean Cafe,205 South Kings Drive,Charlotte,NC,28204,,,,https://www.google.com/maps/search/?api=1&query=Taziki's%20Mediterranean%20Cafe%20205%20South%20Kings%20Drive%20Charlotte%20NC,"Taziki's Mediterranean Cafe 205 South Kings Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tea Fusion Cafe,440 East McCullough Drive,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Tea%20Fusion%20Cafe%20440%20East%20McCullough%20Drive%20Charlotte%20NC,"Tea Fusion Cafe 440 East McCullough Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Ted's Montana Grill,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Ted's%20Montana%20Grill%20%20Charlotte%20NC,"Ted's Montana Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Ten Seconds,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Ten%20Seconds%20%20Charlotte%20NC,"Ten Seconds  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tequileria Pronto,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tequileria%20Pronto%20%20Charlotte%20NC,"Tequileria Pronto  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Teriyaki Express II,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Teriyaki%20Express%20II%20%20Charlotte%20NC,"Teriyaki Express II  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Teriyaki Madness,1100 Metropolitan Avenue,Charlotte,NC,28204,https://teriyakimadness.com/locations/metropolitan/,,,https://www.google.com/maps/search/?api=1&query=Teriyaki%20Madness%201100%20Metropolitan%20Avenue%20Charlotte%20NC,"Teriyaki Madness 1100 Metropolitan Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://teriyakimadness.com/robots.txt,false,
TGI Friday's,,Charlotte,NC,,https://locations.tgifridays.com/nc/charlotte/12811-s-tryon-st.html,,,https://www.google.com/maps/search/?api=1&query=TGI%20Friday's%20%20Charlotte%20NC,"TGI Friday's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tgifridays.com/robots.txt,true,
TGI Fridays,6840 Northlake Mall Drive,Charlotte,NC,28269,https://locations.tgifridays.com/nc/charlotte/6840-northlake-mall-dr.html,,,https://www.google.com/maps/search/?api=1&query=TGI%20Fridays%206840%20Northlake%20Mall%20Drive%20Charlotte%20NC,"TGI Fridays 6840 Northlake Mall Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tgifridays.com/robots.txt,true,
TGI Fridays,409 West W T Harris Boulevard,Charlotte,NC,28262,https://locations.tgifridays.com/nc/charlotte/409-w-wt-harris-blvd.html,,,https://www.google.com/maps/search/?api=1&query=TGI%20Fridays%20409%20West%20W%20T%20Harris%20Boulevard%20Charlotte%20NC,"TGI Fridays 409 West W T Harris Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.tgifridays.com/robots.txt,true,
Thaï Express,12807 South Tryon Street,Charlotte,NC,28273,,,,https://www.google.com/maps/search/?api=1&query=Tha%C3%AF%20Express%2012807%20South%20Tryon%20Street%20Charlotte%20NC,"Thaï Express 12807 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thai House,110 South Sharon Amity Road,Charlotte,NC,28211,,,,https://www.google.com/maps/search/?api=1&query=Thai%20House%20110%20South%20Sharon%20Amity%20Road%20Charlotte%20NC,"Thai House 110 South Sharon Amity Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thai Taste,324 East Boulevard,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=Thai%20Taste%20324%20East%20Boulevard%20Charlotte%20NC,"Thai Taste 324 East Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thanh Huong,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Thanh%20Huong%20%20Charlotte%20NC,"Thanh Huong  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Asbury,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Asbury%20%20Charlotte%20NC,"The Asbury  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Bar at 316,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Bar%20at%20316%20%20Charlotte%20NC,"The Bar at 316  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Beak,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Beak%20%20Charlotte%20NC,"The Beak  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Bella Ciao,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Bella%20Ciao%20%20Charlotte%20NC,"The Bella Ciao  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Bevery,2215 Thrift Road,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=The%20Bevery%202215%20Thrift%20Road%20Charlotte%20NC,"The Bevery 2215 Thrift Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Blind Pig,453 East 36th Street,Charlotte,NC,28206,,,,https://www.google.com/maps/search/?api=1&query=The%20Blind%20Pig%20453%20East%2036th%20Street%20Charlotte%20NC,"The Blind Pig 453 East 36th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Bohemian,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Bohemian%20%20Charlotte%20NC,"The Bohemian  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Brickyard,1411 South Tryon Street,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=The%20Brickyard%201411%20South%20Tryon%20Street%20Charlotte%20NC,"The Brickyard 1411 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Chamber by Wooden Robot,416 East 36th Street,Charlotte,NC,28206,,,,https://www.google.com/maps/search/?api=1&query=The%20Chamber%20by%20Wooden%20Robot%20416%20East%2036th%20Street%20Charlotte%20NC,"The Chamber by Wooden Robot 416 East 36th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Cheesecake Factory,4400 sharon road,Charlotte,NC,28210,,,,https://www.google.com/maps/search/?api=1&query=The%20Cheesecake%20Factory%204400%20sharon%20road%20Charlotte%20NC,"The Cheesecake Factory 4400 sharon road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Club CLT,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Club%20CLT%20%20Charlotte%20NC,"The Club CLT  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Conspiracy,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Conspiracy%20%20Charlotte%20NC,"The Conspiracy  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Crazy Horse,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Crazy%20Horse%20%20Charlotte%20NC,"The Crazy Horse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Crown,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Crown%20%20Charlotte%20NC,"The Crown  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Crunkleton,,Charlotte,NC,,https://thecrunkleton.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Crunkleton%20%20Charlotte%20NC,"The Crunkleton  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thecrunkleton.com/robots.txt,true,
The Crust Pizza,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Crust%20Pizza%20%20Charlotte%20NC,"The Crust Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Daily,214 North Church Street,Charlotte,NC,28202,,,,https://www.google.com/maps/search/?api=1&query=The%20Daily%20214%20North%20Church%20Street%20Charlotte%20NC,"The Daily 214 North Church Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Degenerate,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Degenerate%20%20Charlotte%20NC,"The Degenerate  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Dumpling Lady,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Dumpling%20Lady%20%20Charlotte%20NC,"The Dumpling Lady  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Eagle — South End,2120 South Blvd Suite 1,Charlotte,NC,28203,https://www.eaglerestaurant.com/,https://www.instagram.com/theeaglecharlotte/,https://www.facebook.com/TheEagleCharlotte/,https://www.google.com/maps/search/?api=1&query=The%20Eagle%20%E2%80%94%20South%20End%202120%20South%20Blvd%20Suite%201%20Charlotte%20NC,"The Eagle — South End 2120 South Blvd Suite 1 Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.eaglerestaurant.com/robots.txt,,
The Exchange,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Exchange%20%20Charlotte%20NC,"The Exchange  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Fairwood 226,226 Fairwood Avenue,Charlotte,NC,28203,https://thefairwood226.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Fairwood%20226%20226%20Fairwood%20Avenue%20Charlotte%20NC,"The Fairwood 226 226 Fairwood Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thefairwood226.com/robots.txt,false,
The Fig Tree Restaurant,1601 East 7th Street,Charlotte,NC,28204,https://charlottefigtree.com,,,https://www.google.com/maps/search/?api=1&query=The%20Fig%20Tree%20Restaurant%201601%20East%207th%20Street%20Charlotte%20NC,"The Fig Tree Restaurant 1601 East 7th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://charlottefigtree.com/robots.txt,false,
The Flying Saucer,9605 North Tryon Street,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=The%20Flying%20Saucer%209605%20North%20Tryon%20Street%20Charlotte%20NC,"The Flying Saucer 9605 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Giddy Goat Coffee Roasters,1217 The Plaza,Charlotte,NC,28205,https://www.giddygoat.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Giddy%20Goat%20Coffee%20Roasters%201217%20The%20Plaza%20Charlotte%20NC,"The Giddy Goat Coffee Roasters 1217 The Plaza Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.giddygoat.com/robots.txt,false,
The Gin Mill,1423 South Tryon Street,Charlotte,NC,28203,https://ginmillsouthend.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Gin%20Mill%201423%20South%20Tryon%20Street%20Charlotte%20NC,"The Gin Mill 1423 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://ginmillsouthend.com/robots.txt,,
The Goodyear House,3032 North Davidson Street,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=The%20Goodyear%20House%203032%20North%20Davidson%20Street%20Charlotte%20NC,"The Goodyear House 3032 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Great American Bagel Bakery,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Great%20American%20Bagel%20Bakery%20%20Charlotte%20NC,"The Great American Bagel Bakery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Halal Guys,,Charlotte,NC,,https://thehalalguys.com,,,https://www.google.com/maps/search/?api=1&query=The%20Halal%20Guys%20%20Charlotte%20NC,"The Halal Guys  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thehalalguys.com/robots.txt,false,
The Hobbyist,2100 North Davidson Street,Charlotte,NC,28205,https://www.thehobbyistclt.com,,,https://www.google.com/maps/search/?api=1&query=The%20Hobbyist%202100%20North%20Davidson%20Street%20Charlotte%20NC,"The Hobbyist 2100 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.thehobbyistclt.com/robots.txt,false,
The Improper Pig,1600 Central Avenue,Charlotte,NC,28205,https://theimproperpigreafarms.com,,,https://www.google.com/maps/search/?api=1&query=The%20Improper%20Pig%201600%20Central%20Avenue%20Charlotte%20NC,"The Improper Pig 1600 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://theimproperpigreafarms.com/robots.txt,,
The Jimmy,2839 Selwyn Avenue,Charlotte,NC,,https://www.thejimmyclt.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Jimmy%202839%20Selwyn%20Avenue%20Charlotte%20NC,"The Jimmy 2839 Selwyn Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.thejimmyclt.com/robots.txt,false,
The Kilted Buffalo,1212 Central Avenue,Charlotte,NC,28204,https://kiltedbuffaloplazamidwood.com,,,https://www.google.com/maps/search/?api=1&query=The%20Kilted%20Buffalo%201212%20Central%20Avenue%20Charlotte%20NC,"The Kilted Buffalo 1212 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://kiltedbuffaloplazamidwood.com/robots.txt,true,
The King’s Kitchen,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20King%E2%80%99s%20Kitchen%20%20Charlotte%20NC,"The King’s Kitchen  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Lights Cafe,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Lights%20Cafe%20%20Charlotte%20NC,"The Lights Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Local,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Local%20%20Charlotte%20NC,"The Local  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Mad Greek,5011 South Boulevard,Charlotte,NC,28210,,,,https://www.google.com/maps/search/?api=1&query=The%20Mad%20Greek%205011%20South%20Boulevard%20Charlotte%20NC,"The Mad Greek 5011 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Market at the Summerhouse,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Market%20at%20the%20Summerhouse%20%20Charlotte%20NC,"The Market at the Summerhouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Melting Pot,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Melting%20Pot%20%20Charlotte%20NC,"The Melting Pot  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Music Yard,,Charlotte,NC,,https://musicyardclt.com,,,https://www.google.com/maps/search/?api=1&query=The%20Music%20Yard%20%20Charlotte%20NC,"The Music Yard  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://musicyardclt.com/robots.txt,true,
The Olde Mecklenburg Brewery,4150 Yancey Road,Charlotte,NC,28217,,,,https://www.google.com/maps/search/?api=1&query=The%20Olde%20Mecklenburg%20Brewery%204150%20Yancey%20Road%20Charlotte%20NC,"The Olde Mecklenburg Brewery 4150 Yancey Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Olde Mecklenburg Brewery,,Charlotte,NC,,https://www.ombbeer.com,,,https://www.google.com/maps/search/?api=1&query=The%20Olde%20Mecklenburg%20Brewery%20%20Charlotte%20NC,"The Olde Mecklenburg Brewery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.ombbeer.com/robots.txt,false,
The Olde Mecklenburg Brewery & Biergarten,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Olde%20Mecklenburg%20Brewery%20%26%20Biergarten%20%20Charlotte%20NC,"The Olde Mecklenburg Brewery & Biergarten  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Olive Tap,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Olive%20Tap%20%20Charlotte%20NC,"The Olive Tap  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Original Pancake House,915 Charlottetowne Avenue,Charlotte,NC,28204,https://ophcarolina.com,,,https://www.google.com/maps/search/?api=1&query=The%20Original%20Pancake%20House%20915%20Charlottetowne%20Avenue%20Charlotte%20NC,"The Original Pancake House 915 Charlottetowne Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://ophcarolina.com/robots.txt,,
The Original Pancake House,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Original%20Pancake%20House%20%20Charlotte%20NC,"The Original Pancake House  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Palace,309 West 4th Street,Charlotte,NC,28202,https://www.palaceon4th.com,,,https://www.google.com/maps/search/?api=1&query=The%20Palace%20309%20West%204th%20Street%20Charlotte%20NC,"The Palace 309 West 4th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.palaceon4th.com/robots.txt,false,
The Palm,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Palm%20%20Charlotte%20NC,"The Palm  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Peace Pipe,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Peace%20Pipe%20%20Charlotte%20NC,"The Peace Pipe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Penguin,1531 East Boulevard,Charlotte,NC,28203,https://thepenguindrivein.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Penguin%201531%20East%20Boulevard%20Charlotte%20NC,"The Penguin 1531 East Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thepenguindrivein.com/robots.txt,,
The People's Market - Elizabeth,1609 Elizabeth Avenue,Charlotte,NC,28204,https://thepeoplesmarket.co/,,,https://www.google.com/maps/search/?api=1&query=The%20People's%20Market%20-%20Elizabeth%201609%20Elizabeth%20Avenue%20Charlotte%20NC,"The People's Market - Elizabeth 1609 Elizabeth Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thepeoplesmarket.co/robots.txt,true,
The People's Market - Selwyn,2820 Selwyn Avenue,Charlotte,NC,28209,https://thepeoplesmarket.co,,,https://www.google.com/maps/search/?api=1&query=The%20People's%20Market%20-%20Selwyn%202820%20Selwyn%20Avenue%20Charlotte%20NC,"The People's Market - Selwyn 2820 Selwyn Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thepeoplesmarket.co/robots.txt,true,
The Pizza Peel,4422 Colwick Road,Charlotte,NC,28211,,,,https://www.google.com/maps/search/?api=1&query=The%20Pizza%20Peel%204422%20Colwick%20Road%20Charlotte%20NC,"The Pizza Peel 4422 Colwick Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Porter's House,7417 Waverly Walk Avenue,Charlotte,NC,28277,,,,https://www.google.com/maps/search/?api=1&query=The%20Porter's%20House%207417%20Waverly%20Walk%20Avenue%20Charlotte%20NC,"The Porter's House 7417 Waverly Walk Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Public House,,Charlotte,NC,28202,https://thepublichouseclt.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Public%20House%20%20Charlotte%20NC,"The Public House  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://thepublichouseclt.com/robots.txt,true,
The Randazzo's Grid Iron,13105 South Tryon Street,Charlotte,NC,28278,https://www.therandazzosgridiron.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Randazzo's%20Grid%20Iron%2013105%20South%20Tryon%20Street%20Charlotte%20NC,"The Randazzo's Grid Iron 13105 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.therandazzosgridiron.com/robots.txt,,
The Rare Butcher,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Rare%20Butcher%20%20Charlotte%20NC,"The Rare Butcher  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Roasting Company,1521 Montford Drive,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=The%20Roasting%20Company%201521%20Montford%20Drive%20Charlotte%20NC,"The Roasting Company 1521 Montford Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Rose Honky Tonk,200 East Bland Street,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=The%20Rose%20Honky%20Tonk%20200%20East%20Bland%20Street%20Charlotte%20NC,"The Rose Honky Tonk 200 East Bland Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
