venue_name,street,neighborhood_hint,website,scrape_allowed,robots_url,google_maps,search_query,note
Adisil,2115 East Arbors Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Adisil%202115%20East%20Arbors%20Drive%20Charlotte%20NC,"Adisil 2115 East Arbors Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Rita's at The Arbors,2015 East Arbors Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Rita's%20at%20The%20Arbors%202015%20East%20Arbors%20Drive%20Charlotte%20NC,"Rita's at The Arbors 2015 East Arbors Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hickory Tavern,2005 East Arbors Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Hickory%20Tavern%202005%20East%20Arbors%20Drive%20Charlotte%20NC,"Hickory Tavern 2005 East Arbors Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Aroma,401 North Tryon Street,28202,,,,https://www.google.com/maps/search/?api=1&query=Aroma%20401%20North%20Tryon%20Street%20Charlotte%20NC,"Aroma 401 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
McCormick & Schmick's,,,,,,https://www.google.com/maps/search/?api=1&query=McCormick%20%26%20Schmick's%20%20Charlotte%20NC,"McCormick & Schmick's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Dandelion Market,118 West 5th Street,28202,https://www.dandelionmarketcharlotte.com/,,https://www.dandelionmarketcharlotte.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Dandelion%20Market%20118%20West%205th%20Street%20Charlotte%20NC,"Dandelion Market 118 West 5th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
All American Pub,,,,,,https://www.google.com/maps/search/?api=1&query=All%20American%20Pub%20%20Charlotte%20NC,"All American Pub  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Slate Billiards,,,,,,https://www.google.com/maps/search/?api=1&query=Slate%20Billiards%20%20Charlotte%20NC,"Slate Billiards  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Wooden Robot,1440 South Tryon Street,28203,https://woodenrobotbrewery.com/,false,https://woodenrobotbrewery.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Wooden%20Robot%201440%20South%20Tryon%20Street%20Charlotte%20NC,"Wooden Robot 1440 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
La Capital MX,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Capital%20MX%20%20Charlotte%20NC,"La Capital MX  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sullivan's Steak House,1928 South Boulevard,28203,,,,https://www.google.com/maps/search/?api=1&query=Sullivan's%20Steak%20House%201928%20South%20Boulevard%20Charlotte%20NC,"Sullivan's Steak House 1928 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Helles and Dunkel,,,,,,https://www.google.com/maps/search/?api=1&query=Helles%20and%20Dunkel%20%20Charlotte%20NC,"Helles and Dunkel  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Crispy Crepe,,,,,,https://www.google.com/maps/search/?api=1&query=Crispy%20Crepe%20%20Charlotte%20NC,"Crispy Crepe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Kickstand Burger Bar,1101 Central Avenue,28204,,,,https://www.google.com/maps/search/?api=1&query=Kickstand%20Burger%20Bar%201101%20Central%20Avenue%20Charlotte%20NC,"Kickstand Burger Bar 1101 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jose Cuervo Tequileria,,,,,,https://www.google.com/maps/search/?api=1&query=Jose%20Cuervo%20Tequileria%20%20Charlotte%20NC,"Jose Cuervo Tequileria  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Wow Bao,,,,,,https://www.google.com/maps/search/?api=1&query=Wow%20Bao%20%20Charlotte%20NC,"Wow Bao  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chalice Cafe,,,,,,https://www.google.com/maps/search/?api=1&query=Chalice%20Cafe%20%20Charlotte%20NC,"Chalice Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Phillips Famous Seafood,,,,,,https://www.google.com/maps/search/?api=1&query=Phillips%20Famous%20Seafood%20%20Charlotte%20NC,"Phillips Famous Seafood  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cinnabon,,,,,,https://www.google.com/maps/search/?api=1&query=Cinnabon%20%20Charlotte%20NC,"Cinnabon  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
First in Flight Bar,,,,,,https://www.google.com/maps/search/?api=1&query=First%20in%20Flight%20Bar%20%20Charlotte%20NC,"First in Flight Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tequileria Pronto,,,,,,https://www.google.com/maps/search/?api=1&query=Tequileria%20Pronto%20%20Charlotte%20NC,"Tequileria Pronto  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hissho,,,,,,https://www.google.com/maps/search/?api=1&query=Hissho%20%20Charlotte%20NC,"Hissho  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hissho Sushi,,,,,,https://www.google.com/maps/search/?api=1&query=Hissho%20Sushi%20%20Charlotte%20NC,"Hissho Sushi  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Salsarita's Fresh Cantina,,,,,,https://www.google.com/maps/search/?api=1&query=Salsarita's%20Fresh%20Cantina%20%20Charlotte%20NC,"Salsarita's Fresh Cantina  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Veltree Vegan Restaurant,7945 Unit #110 North Tryon Street,28262,https://www.veltree.com/,true,https://www.veltree.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Veltree%20Vegan%20Restaurant%207945%20Unit%20%23110%20North%20Tryon%20Street%20Charlotte%20NC,"Veltree Vegan Restaurant 7945 Unit #110 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Lorenzo's Pizza,,,,,,https://www.google.com/maps/search/?api=1&query=Lorenzo's%20Pizza%20%20Charlotte%20NC,"Lorenzo's Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sugar Creek Brewing Co,,,,,,https://www.google.com/maps/search/?api=1&query=Sugar%20Creek%20Brewing%20Co%20%20Charlotte%20NC,"Sugar Creek Brewing Co  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Dogwood Southern Table,,28210,,,,https://www.google.com/maps/search/?api=1&query=Dogwood%20Southern%20Table%20%20Charlotte%20NC,"Dogwood Southern Table  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Rusty Bucket,Ashley Park Lane,28210,,,,https://www.google.com/maps/search/?api=1&query=The%20Rusty%20Bucket%20Ashley%20Park%20Lane%20Charlotte%20NC,"The Rusty Bucket Ashley Park Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
O-Ku,,,,,,https://www.google.com/maps/search/?api=1&query=O-Ku%20%20Charlotte%20NC,"O-Ku  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Old Pineville Premium Pub,Old Pineville Road,,,,,https://www.google.com/maps/search/?api=1&query=Old%20Pineville%20Premium%20Pub%20Old%20Pineville%20Road%20Charlotte%20NC,"Old Pineville Premium Pub Old Pineville Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pollo Campero,5727 North Sharon Amity Road,28215,https://www.campero.com/menu,,https://www.campero.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Pollo%20Campero%205727%20North%20Sharon%20Amity%20Road%20Charlotte%20NC,"Pollo Campero 5727 North Sharon Amity Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Noda Canteen,1824 Statesville Avenue,28206,https://www.instagram.com/nodacocanteen,false,https://www.instagram.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Noda%20Canteen%201824%20Statesville%20Avenue%20Charlotte%20NC,"Noda Canteen 1824 Statesville Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chuy's,,,,,,https://www.google.com/maps/search/?api=1&query=Chuy's%20%20Charlotte%20NC,"Chuy's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ted's Montana Grill,,,,,,https://www.google.com/maps/search/?api=1&query=Ted's%20Montana%20Grill%20%20Charlotte%20NC,"Ted's Montana Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pei Wei,13855 Conlan Circle,28277,,,,https://www.google.com/maps/search/?api=1&query=Pei%20Wei%20%20Charlotte%20NC,"Pei Wei  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tony's Pizza,14027 Conlan Circle,28277,,,,https://www.google.com/maps/search/?api=1&query=Tony's%20Pizza%2014027%20Conlan%20Circle%20Charlotte%20NC,"Tony's Pizza 14027 Conlan Circle Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Midwood Smokehouse,,,,,,https://www.google.com/maps/search/?api=1&query=Midwood%20Smokehouse%20%20Charlotte%20NC,"Midwood Smokehouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Phipps Bistro,,,,,,https://www.google.com/maps/search/?api=1&query=Phipps%20Bistro%20%20Charlotte%20NC,"Phipps Bistro  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Uptown Bar & Lounge,,,,,,https://www.google.com/maps/search/?api=1&query=Uptown%20Bar%20%26%20Lounge%20%20Charlotte%20NC,"Uptown Bar & Lounge  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Brookwood BBQ,,,,,,https://www.google.com/maps/search/?api=1&query=Brookwood%20BBQ%20%20Charlotte%20NC,"Brookwood BBQ  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Summerhouse,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Summerhouse%20%20Charlotte%20NC,"The Summerhouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Market at the Summerhouse,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Market%20at%20the%20Summerhouse%20%20Charlotte%20NC,"The Market at the Summerhouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
1897 Market,,,,,,https://www.google.com/maps/search/?api=1&query=1897%20Market%20%20Charlotte%20NC,"1897 Market  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chick-fil-A,5501 Birmingham Parkway,28208,https://www.chick-fil-a.com/locations/nc/charlotte-douglas-international-airport,false,https://www.chick-fil-a.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chick-fil-A%20101%20South%20Tryon%20Street%20Charlotte%20NC,"Chick-fil-A 101 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Great American Bagel Bakery,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Great%20American%20Bagel%20Bakery%20%20Charlotte%20NC,"The Great American Bagel Bakery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sambazon,,,,,,https://www.google.com/maps/search/?api=1&query=Sambazon%20%20Charlotte%20NC,"Sambazon  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ciao Gourmet Market,,,,,,https://www.google.com/maps/search/?api=1&query=Ciao%20Gourmet%20Market%20%20Charlotte%20NC,"Ciao Gourmet Market  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Carolina Beer Co.,,,,,,https://www.google.com/maps/search/?api=1&query=Carolina%20Beer%20Co.%20%20Charlotte%20NC,"Carolina Beer Co.  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Original Rum Bar and Grill,,,,,,https://www.google.com/maps/search/?api=1&query=Original%20Rum%20Bar%20and%20Grill%20%20Charlotte%20NC,"Original Rum Bar and Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pronto! Mercado,,,,,,https://www.google.com/maps/search/?api=1&query=Pronto!%20Mercado%20%20Charlotte%20NC,"Pronto! Mercado  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cowfish Sushi. Burger. Bar,,,,,,https://www.google.com/maps/search/?api=1&query=Cowfish%20Sushi.%20Burger.%20Bar%20%20Charlotte%20NC,"Cowfish Sushi. Burger. Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Yama Izakaya,,,,,,https://www.google.com/maps/search/?api=1&query=Yama%20Izakaya%20%20Charlotte%20NC,"Yama Izakaya  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chick-fil-A,6801 Northlake Mall Drive,28216,https://www.chick-fil-a.com/locations/nc/northlake-mall-nc,false,https://www.chick-fil-a.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chick-fil-A%20101%20South%20Tryon%20Street%20Charlotte%20NC,"Chick-fil-A 101 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sbarro,,,,,,https://www.google.com/maps/search/?api=1&query=Sbarro%20%20Charlotte%20NC,"Sbarro  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Charleys Philly Steaks,,,,,,https://www.google.com/maps/search/?api=1&query=Charleys%20Philly%20Steaks%20%20Charlotte%20NC,"Charleys Philly Steaks  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Yamazaru Sushi & Sake,2173 Hawkins Street,28203,,,,https://www.google.com/maps/search/?api=1&query=Yamazaru%20Sushi%20%26%20Sake%202173%20Hawkins%20Street%20Charlotte%20NC,"Yamazaru Sushi & Sake 2173 Hawkins Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pop the Top - Craft Beer Shop,,,,,,https://www.google.com/maps/search/?api=1&query=Pop%20the%20Top%20-%20Craft%20Beer%20Shop%20%20Charlotte%20NC,"Pop the Top - Craft Beer Shop  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Leroy Fox Southend,,,,,,https://www.google.com/maps/search/?api=1&query=Leroy%20Fox%20Southend%20%20Charlotte%20NC,"Leroy Fox Southend  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Clean Juice,1616 Camden Road,28203,,,,https://www.google.com/maps/search/?api=1&query=Clean%20Juice%20%20Charlotte%20NC,"Clean Juice  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sabor,,,,,,https://www.google.com/maps/search/?api=1&query=Sabor%20%20Charlotte%20NC,"Sabor  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Greystone Pub,3039 South Boulevard,28209,,,,https://www.google.com/maps/search/?api=1&query=Greystone%20Pub%203039%20South%20Boulevard%20Charlotte%20NC,"Greystone Pub 3039 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Siam Garden Thai Restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Siam%20Garden%20Thai%20Restaurant%20%20Charlotte%20NC,"Siam Garden Thai Restaurant  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Don Pedro Mexican,8943-R South Tryon Street,,,,,https://www.google.com/maps/search/?api=1&query=Don%20Pedro%20Mexican%208943-R%20South%20Tryon%20Street%20Charlotte%20NC,"Don Pedro Mexican 8943-R South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jasmine Buffet,,,,,,https://www.google.com/maps/search/?api=1&query=Jasmine%20Buffet%20%20Charlotte%20NC,"Jasmine Buffet  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Wang & King Asian Cafe,10720 South Tryon Street,27283,https://www.wangkingcharlotte.com/,false,https://www.wangkingcharlotte.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Wang%20%26%20King%20Asian%20Cafe%2010720%20South%20Tryon%20Street%20Charlotte%20NC,"Wang & King Asian Cafe 10720 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sabor Latin Street Grill,,,https://www.saborlatingrill.com/locations/,false,https://www.saborlatingrill.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Sabor%20Latin%20Street%20Grill%203205%20North%20Davidson%20Street%20Charlotte%20NC,"Sabor Latin Street Grill 3205 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Luna's Living Kitchen,,,,,,https://www.google.com/maps/search/?api=1&query=Luna's%20Living%20Kitchen%20%20Charlotte%20NC,"Luna's Living Kitchen  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hyde Brewery,,,,,,https://www.google.com/maps/search/?api=1&query=Hyde%20Brewery%20%20Charlotte%20NC,"Hyde Brewery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Dot Dot Dot,4237 Park Road,28209,,,,https://www.google.com/maps/search/?api=1&query=Dot%20Dot%20Dot%204237%20Park%20Road%20Charlotte%20NC,"Dot Dot Dot 4237 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pho Noa,,,,,,https://www.google.com/maps/search/?api=1&query=Pho%20Noa%20%20Charlotte%20NC,"Pho Noa  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Vicious Biscuit Charlotte,,28277,,,,https://www.google.com/maps/search/?api=1&query=Vicious%20Biscuit%20Charlotte%20%20Charlotte%20NC,"Vicious Biscuit Charlotte  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bella Fresco Mediterranean,,,,,,https://www.google.com/maps/search/?api=1&query=Bella%20Fresco%20Mediterranean%20%20Charlotte%20NC,"Bella Fresco Mediterranean  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Malaya Kitchen Asian Fusion,,,,,,https://www.google.com/maps/search/?api=1&query=Malaya%20Kitchen%20Asian%20Fusion%20%20Charlotte%20NC,"Malaya Kitchen Asian Fusion  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sushiya Japan,,,,,,https://www.google.com/maps/search/?api=1&query=Sushiya%20Japan%20%20Charlotte%20NC,"Sushiya Japan  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Charlotte Cafe,,,,,,https://www.google.com/maps/search/?api=1&query=Charlotte%20Cafe%20%20Charlotte%20NC,"Charlotte Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Akropolis Cafe,,,,,,https://www.google.com/maps/search/?api=1&query=Akropolis%20Cafe%20%20Charlotte%20NC,"Akropolis Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cherry Blossom,,,,,,https://www.google.com/maps/search/?api=1&query=Cherry%20Blossom%20%20Charlotte%20NC,"Cherry Blossom  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Noodles & Company,,,,,,https://www.google.com/maps/search/?api=1&query=Noodles%20%26%20Company%208926%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Noodles & Company 8926 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jamba,,,https://locations.jamba.com/nc/charlotte/5110-park-road,true,https://locations.jamba.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Jamba%205110%20Park%20Road%20Charlotte%20NC,"Jamba 5110 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Crunch Bistro,,,,,,https://www.google.com/maps/search/?api=1&query=Crunch%20Bistro%20%20Charlotte%20NC,"Crunch Bistro  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hwy 55 Burgers Shakes & Fries,,,,,,https://www.google.com/maps/search/?api=1&query=Hwy%2055%20Burgers%20Shakes%20%26%20Fries%20%20Charlotte%20NC,"Hwy 55 Burgers Shakes & Fries  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Honey Baked Ham,,,,,,https://www.google.com/maps/search/?api=1&query=Honey%20Baked%20Ham%20%20Charlotte%20NC,"Honey Baked Ham  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Catawba Brewing Co.,,,,,,https://www.google.com/maps/search/?api=1&query=Catawba%20Brewing%20Co.%20%20Charlotte%20NC,"Catawba Brewing Co.  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
My Bento Asian Diner,8640 University City Boulevard,28213,https://www.savepointvideogames.com/,,https://www.savepointvideogames.com/robots.txt,https://www.google.com/maps/search/?api=1&query=My%20Bento%20Asian%20Diner%208640%20University%20City%20Boulevard%20Charlotte%20NC,"My Bento Asian Diner 8640 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Amalfi's Pizza 'n' Pasta,,,,,,https://www.google.com/maps/search/?api=1&query=Amalfi's%20Pizza%20'n'%20Pasta%20%20Charlotte%20NC,"Amalfi's Pizza 'n' Pasta  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
River Grill & Buffet,,,,,,https://www.google.com/maps/search/?api=1&query=River%20Grill%20%26%20Buffet%20%20Charlotte%20NC,"River Grill & Buffet  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hungry Howie's,,,,,,https://www.google.com/maps/search/?api=1&query=Hungry%20Howie's%20%20Charlotte%20NC,"Hungry Howie's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chopsticks,,,,,,https://www.google.com/maps/search/?api=1&query=Chopsticks%20%20Charlotte%20NC,"Chopsticks  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Mezeh Mediterranean Grill,8925 J M Keynes Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Mezeh%20Mediterranean%20Grill%20%20Charlotte%20NC,"Mezeh Mediterranean Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Noodles & Company,8926 J M Keynes Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Noodles%20%26%20Company%208926%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Noodles & Company 8926 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pei Wei,,,,,,https://www.google.com/maps/search/?api=1&query=Pei%20Wei%20%20Charlotte%20NC,"Pei Wei  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Zapata's Cantina Mexican Restaurant,8927 J M Keynes Drive,28262,https://www.zapatasrestaurant.com/,true,https://www.zapatasrestaurant.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Zapata's%20Cantina%20Mexican%20Restaurant%208927%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Zapata's Cantina Mexican Restaurant 8927 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ciro's Italian Restaurant,8927 J M Keynes Drive,28262,https://www.ciroscharlotte.com/,,https://www.ciroscharlotte.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Ciro's%20Italian%20Restaurant%208927%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Ciro's Italian Restaurant 8927 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Shane's Rib Shack,,,,,,https://www.google.com/maps/search/?api=1&query=Shane's%20Rib%20Shack%20%20Charlotte%20NC,"Shane's Rib Shack  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Golden Krust,,,,,,https://www.google.com/maps/search/?api=1&query=Golden%20Krust%20%20Charlotte%20NC,"Golden Krust  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Fortune Cookie V,,,,,,https://www.google.com/maps/search/?api=1&query=Fortune%20Cookie%20V%20%20Charlotte%20NC,"Fortune Cookie V  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bodrick’s BBQ,,,,,,https://www.google.com/maps/search/?api=1&query=Bodrick%E2%80%99s%20BBQ%20%20Charlotte%20NC,"Bodrick’s BBQ  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bob's Carry Out,,,,,,https://www.google.com/maps/search/?api=1&query=Bob's%20Carry%20Out%20%20Charlotte%20NC,"Bob's Carry Out  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Lincolns Haberdashery,,,,,,https://www.google.com/maps/search/?api=1&query=Lincolns%20Haberdashery%20%20Charlotte%20NC,"Lincolns Haberdashery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Red Bowl,,,,,,https://www.google.com/maps/search/?api=1&query=Red%20Bowl%20%20Charlotte%20NC,"Red Bowl  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Boudreaux’s Louisiana Kitchen,501 East 36th Street,,https://boudreauxsnoda.com,,https://boudreauxsnoda.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Boudreaux%E2%80%99s%20Louisiana%20Kitchen%20501%20East%2036th%20Street%20Charlotte%20NC,"Boudreaux’s Louisiana Kitchen 501 East 36th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Salsarita's Fresh Mexican Grill,,,,,,https://www.google.com/maps/search/?api=1&query=Salsarita's%20Fresh%20Mexican%20Grill%20%20Charlotte%20NC,"Salsarita's Fresh Mexican Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Teriyaki Express II,,,,,,https://www.google.com/maps/search/?api=1&query=Teriyaki%20Express%20II%20%20Charlotte%20NC,"Teriyaki Express II  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Superica,101 West Worthington Avenue,28203,http://www.superica.com/charlotte/,false,http://www.superica.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Superica%20101%20West%20Worthington%20Avenue%20Charlotte%20NC,"Superica 101 West Worthington Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Innovation Bistro,,,https://beco.cafebonappetit.com/,false,https://beco.cafebonappetit.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Innovation%20Bistro%20%20Charlotte%20NC,"Innovation Bistro  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
iJava,,,,,,https://www.google.com/maps/search/?api=1&query=iJava%20%20Charlotte%20NC,"iJava  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Fusion Lounge,6432 East Independence Boulevard,28212,https://www.fusionloungenc.com/,false,https://www.fusionloungenc.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Fusion%20Lounge%206432%20East%20Independence%20Boulevard%20Charlotte%20NC,"Fusion Lounge 6432 East Independence Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Viva Chicken,,,,,,https://www.google.com/maps/search/?api=1&query=Viva%20Chicken%20%20Charlotte%20NC,"Viva Chicken  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Yama,,,https://www.yamawaverly.com/,false,https://www.yamaloso.com/robots.txt,https://www.google.com/maps/search/?api=1&query=YAMA%203535%20Dewitt%20Lane%20Charlotte%20NC,"YAMA 3535 Dewitt Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cafe Moka,,,,,,https://www.google.com/maps/search/?api=1&query=Cafe%20Moka%20%20Charlotte%20NC,"Cafe Moka  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
